TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	916057.5	911091.7	919078.7
2000000.0	1767779.0	1758351.7	1773589.2
3000000.0	2589701.0	2575969.0	2598191.8
4000000.0	3391641.0	3373750.7	3402806.1
5000000.0	4178334.0	4156364.8	4192142.0
6000000.0	4952500.0	4926529.0	4968887.2
7000000.0	5715903.5	5685997.9	5734825.5
8000000.0	6469775.5	6435995.6	6491179.1
9000000.0	7215016.0	7177410.3	7238865.3
10000000.0	7952317.0	7910934.0	7978557.6
11000000.0	8682206.5	8637106.7	8710801.7
12000000.0	9405131.0	9356354.1	9436045.7
13000000.0	10121447.5	10069048.5	10154652.8
14000000.0	10831461.0	10775480.3	10866913.6
15000000.0	11535423.0	11475922.5	11573105.3
16000000.0	12233568.5	12170583.3	12273438.2
17000000.0	12926087.0	12859663.3	12968131.1
18000000.0	13613155.0	13543337.8	13657357.1
19000000.0	14294926.5	14221761.3	14341260.4
20000000.0	14971545.5	14895069.9	15019982.6
21000000.0	15643129.5	15563393.5	15693648.9
22000000.0	16309801.5	16226849.6	16362378.3
23000000.0	16971663.5	16885539.9	17026275.1
24000000.0	17628817.5	17539557.4	17685441.5
25000000.0	18281357.5	18189002.6	18339963.0
26000000.0	18929364.5	18833955.9	18989936.3
27000000.0	19572918.0	19474499.0	19635426.7
28000000.0	20212090.5	20110700.9	20276524.8
29000000.0	20846960.0	20742636.4	20913292.9
30000000.0	21477591.0	21370371.2	21545799.6
31000000.0	22104045.0	21993966.4	22174109.4
32000000.0	22726385.5	22613488.8	22798285.9
33000000.0	23344667.0	23228991.2	23418382.0
34000000.0	23958953.0	23840527.0	24034463.0
35000000.0	24569286.5	24448152.9	24646573.0
36000000.0	25175726.0	25051915.9	25254767.5
37000000.0	25778314.5	25651870.3	25859094.4
38000000.0	26377107.0	26248058.3	26459602.6
39000000.0	26972144.5	26840526.8	27056342.5
40000000.0	27563472.0	27429318.4	27649353.7
41000000.0	28151133.0	28014479.4	28238676.0
42000000.0	28735170.5	28596046.1	28824358.6
43000000.0	29315621.0	29174063.8	29406439.3
44000000.0	29892529.0	29748566.0	29984957.3
45000000.0	30465929.0	30319597.2	30559949.8
46000000.0	31035859.5	30887186.9	31131458.2
47000000.0	31602356.0	31451376.8	31699517.2
48000000.0	32165456.5	32012198.7	32264160.5
49000000.0	32725193.5	32569688.6	32825424.8
50000000.0	33281601.0	33123879.9	33383343.5
51000000.0	33834711.0	33674804.0	33937950.7
52000000.0	34384559.0	34222494.0	34489277.8
53000000.0	34931175.0	34766981.5	35037359.4
54000000.0	35474590.5	35308296.7	35582222.9
55000000.0	36014833.0	35846468.3	36123901.8
56000000.0	36551936.0	36381527.5	36662424.7
57000000.0	37085927.0	36913503.8	37197822.5
58000000.0	37616834.5	37442424.6	37730121.8
59000000.0	38144688.5	37968317.5	38259353.5
60000000.0	38669515.0	38491210.3	38785543.7
61000000.0	39191343.0	39011129.3	39308720.3
62000000.0	39710196.0	39528102.3	39828909.8
63000000.0	40226103.0	40042154.2	40346140.4
64000000.0	40739089.5	40553311.9	40860436.8
65000000.0	41249180.5	41061598.5	41371824.1
66000000.0	41756401.0	41567040.7	41880329.5
67000000.0	42260775.1	42069660.2	42385974.9
68000000.0	42762329.2	42569484.8	42888788.1
69000000.0	43261086.0	43066536.4	43388791.9
70000000.0	43757069.1	43560838.3	43886009.9
71000000.0	44250301.9	44052413.5	44380465.7
72000000.0	44740807.1	44541284.8	44872182.2
73000000.0	45228607.5	45027474.4	45361182.4
74000000.0	45713725.3	45511004.4	45847488.6
75000000.0	46196182.6	45991896.6	46331123.0
76000000.0	46676001.0	46470172.4	46812107.6
77000000.0	47153202.0	46945853.0	47290463.8
78000000.0	47627806.7	47418959.3	47766213.1
79000000.0	48099835.9	47889511.8	48239376.4
80000000.0	48569310.4	48357531.1	48709974.5
81000000.0	49036250.3	48823037.2	49178027.8
82000000.0	49500675.9	49286049.9	49643556.7
83000000.0	49962607.0	49746588.8	50106581.2
84000000.0	50422063.1	50204673.4	50567121.0
85000000.0	50879063.6	50660322.8	51025195.6
86000000.0	51333627.7	51113555.9	51480824.3
87000000.0	51785774.2	51564391.4	51934026.2
88000000.0	52235522.0	52012847.8	52384820.2
89000000.0	52682927.6	52458943.3	52833224.8
90000000.0	53127997.3	52902695.9	53279258.4
91000000.0	53570724.6	53344123.6	53722939.4
92000000.0	54011127.5	53783244.0	54164285.6
93000000.0	54449223.6	54220074.6	54603314.9
94000000.0	54885030.4	54654632.5	55040044.9
95000000.0	55318565.1	55086934.9	55474493.0
96000000.0	55749844.9	55516998.6	55906676.5
97000000.0	56178886.6	55944840.4	56336612.3
98000000.0	56605707.0	56370476.8	56764317.3
99000000.0	57030322.7	56793924.2	57189808.3
100000000.0	57452750.0	57215198.6	57613101.7
101000000.0	57873005.1	57634316.2	58034213.8
102000000.0	58291104.1	58051292.8	58453160.9
103000000.0	58707062.8	58466144.0	58869958.9
104000000.0	59120896.9	58878885.4	59284623.7
105000000.0	59532622.1	59289532.4	59697171.0
106000000.0	59942253.6	59698100.1	60107616.2
107000000.0	60349806.7	60104603.6	60515974.7
108000000.0	60755296.5	60509057.8	60922261.7
109000000.0	61158738.0	60911477.6	61326492.4
110000000.0	61560145.8	61311877.4	61728681.6
111000000.0	61959534.7	61710271.8	62128844.0
112000000.0	62356919.2	62106675.1	62526994.8
113000000.0	62752313.5	62501101.5	62923155.1
114000000.0	63145731.9	62893565.1	63317332.4
115000000.0	63537188.4	63284079.7	63709540.9
116000000.0	63926697.1	63672659.2	64099794.7
117000000.0	64314271.7	64059317.3	64488107.6
118000000.0	64699925.9	64444067.4	64874493.6
119000000.0	65083673.3	64826923.0	65258966.2
120000000.0	65465527.1	65207897.4	65641539.1
121000000.0	65845500.9	65587003.6	66022225.6
122000000.0	66223588.0	65964254.9	66401039.1
123000000.0	66599801.2	66339664.0	66777992.8
124000000.0	66974172.4	66713243.7	67153099.7
125000000.0	67346714.4	67085006.8	67526372.7
126000000.0	67717439.8	67454965.9	67897824.7
127000000.0	68086361.3	67823133.3	68267468.4
128000000.0	68453462.5	68189521.4	68635316.4
129000000.0	68818743.3	68554142.5	69001381.2
130000000.0	69182256.8	68917008.6	69365675.1
131000000.0	69544015.0	69278131.9	69728210.4
132000000.0	69904030.0	69637524.1	70088999.2
133000000.0	70262313.9	69995197.2	70448053.6
134000000.0	70618878.4	70351162.7	70805385.6
135000000.0	70973735.2	70705432.3	71161006.9
136000000.0	71326896.0	71058017.6	71514929.2
137000000.0	71678372.4	71408929.8	71867164.3
138000000.0	72028175.7	71758180.4	72217723.5
139000000.0	72376317.3	72105780.4	72566618.4
140000000.0	72722808.5	72451741.1	72913860.3
141000000.0	73067660.4	72796073.3	73259460.4
142000000.0	73410884.0	73138788.1	73603429.7
143000000.0	73752490.2	73479896.3	73945761.5
144000000.0	74092490.1	73819408.5	74286251.3
145000000.0	74430894.2	74157335.4	74625136.7
146000000.0	74767713.3	74493687.6	74962428.2
147000000.0	75102958.0	74828475.6	75298136.6
148000000.0	75436638.8	75161709.6	75632272.2
149000000.0	75768766.1	75493400.0	75964845.4
150000000.0	76099350.1	75823557.0	76295866.5
151000000.0	76428401.2	76152190.7	76625345.7
152000000.0	76755929.5	76479311.2	76953293.1
153000000.0	77081945.0	76804928.3	77279718.7
154000000.0	77406457.8	77129052.0	77604632.6
155000000.0	77729477.7	77451692.0	77928044.4
156000000.0	78051014.6	77772858.0	78249964.1
157000000.0	78371078.1	78092559.7	78570401.3
158000000.0	78689678.0	78410806.6	78889365.5
159000000.0	79006823.8	78727608.2	79206866.5
160000000.0	79322525.1	79042973.8	79522913.5
161000000.0	79636791.2	79356912.7	79837516.0
162000000.0	79949631.4	79669434.3	80150683.2
163000000.0	80261055.2	79980547.6	80462424.4
164000000.0	80571071.6	80290261.8	80772748.7
165000000.0	80879754.8	80598585.8	81081665.2
166000000.0	81187143.5	80905528.6	81389182.9
167000000.0	81493153.7	81211099.1	81695310.7
168000000.0	81797794.2	81515306.1	82000057.4
169000000.0	82101073.8	81818158.2	82303431.9
170000000.0	82403001.4	82119664.3	82605442.7
171000000.0	82703585.4	82419828.9	82906098.6
172000000.0	83002834.7	82718644.6	83205408.1
173000000.0	83300757.6	83016139.2	83503379.7
174000000.0	83597362.7	83312321.0	83800021.8
175000000.0	83892658.3	83607198.4	84095342.8
176000000.0	84186652.8	83900779.5	84389350.9
177000000.0	84479354.5	84193072.6	84682054.4
178000000.0	84770771.5	84484085.9	84973461.5
179000000.0	85060911.9	84773827.2	85263580.2
180000000.0	85349795.5	85062304.7	85552418.6
181000000.0	85637440.5	85349526.2	85839984.5
182000000.0	85923866.6	85635499.6	86126289.5
183000000.0	86209179.3	85920232.8	86411348.0
184000000.0	86493262.5	86203733.4	86695157.9
185000000.0	86776123.8	86486009.2	86977726.9
186000000.0	87057435.9	86767067.7	87259062.5
187000000.0	87337524.6	87046916.6	87539172.5
188000000.0	87616404.0	87325563.3	87818064.3
189000000.0	87894081.5	87603015.2	88095745.4
190000000.0	88170564.7	87879279.8	88372223.2
191000000.0	88445901.9	88154364.5	88647505.1
192000000.0	88720159.0	88428276.3	88921598.4
193000000.0	88993246.8	88701022.7	89194510.3
194000000.0	89265172.6	88972610.7	89466248.0
195000000.0	89535943.6	89243047.4	89736818.7
196000000.0	89805566.9	89512339.9	90006882.6
197000000.0	90074049.6	89780495.3	90275845.3
198000000.0	90341342.1	90047520.3	90543678.4
199000000.0	90607092.6	90313422.0	90810418.8
200000000.0	90871713.4	90578207.2	91076075.8
201000000.0	91135211.2	90841882.6	91340625.8
202000000.0	91397592.8	91104454.9	91604075.8
203000000.0	91658864.7	91365931.0	91866432.7
204000000.0	91919033.7	91626317.4	92127703.4
205000000.0	92178106.2	91885620.6	92387894.7
206000000.0	92436088.8	92143847.2	92647013.4
207000000.0	92692987.9	92401472.5	92905066.1
208000000.0	92948809.9	92658113.5	93162059.4
209000000.0	93203561.3	92913706.2	93418000.1
210000000.0	93456953.0	93168257.1	93672894.5
211000000.0	93709280.0	93421772.3	93926749.4
212000000.0	93960552.0	93674258.2	94179826.8
213000000.0	94210775.2	93925720.9	94432078.9
214000000.0	94459955.7	94176166.8	94683347.3
215000000.0	94708510.5	94425601.7	94933613.2
216000000.0	94956076.0	94674032.0	95182799.7
217000000.0	95202540.1	94921463.5	95430323.6
218000000.0	95448040.8	95167902.3	95676959.5
219000000.0	95692536.8	95413354.3	95922794.4
220000000.0	95936033.9	95657825.3	96167646.4
221000000.0	96178538.0	95901321.3	96411521.3
222000000.0	96420055.0	96143848.1	96654425.1
223000000.0	96660590.7	96385411.4	96896363.8
224000000.0	96900150.7	96626016.8	97137343.0
225000000.0	97138416.4	96865670.2	97377368.7
226000000.0	97375472.9	97104377.0	97616446.6
227000000.0	97611558.5	97342143.0	97854582.5
228000000.0	97846678.8	97578973.6	98091781.8
229000000.0	98080839.1	97814874.4	98328050.4
230000000.0	98314045.0	98049850.7	98563395.8
231000000.0	98546884.6	98283908.1	98797913.0
232000000.0	98778937.4	98517051.9	99031517.9
233000000.0	99010064.6	98749287.5	99264215.9
234000000.0	99240271.4	98980620.0	99496012.5
235000000.0	99469563.1	99211054.9	99726913.1
236000000.0	99698474.6	99440597.3	99956922.9
237000000.0	99926912.7	99669252.4	100186549.3
238000000.0	100154465.6	99897025.3	100415521.5
239000000.0	100382508.5	100123921.1	100643635.4
240000000.0	100610336.4	100349945.0	100870896.2
241000000.0	100836611.7	100575101.8	101097309.3
242000000.0	101060228.0	100799396.7	101322879.8
243000000.0	101282978.4	101022834.6	101547612.8
244000000.0	101504867.8	101245420.3	101771513.5
245000000.0	101725901.2	101466860.7	101994586.9
246000000.0	101946083.4	101686604.0	102216838.0
247000000.0	102165419.4	101905497.9	102438271.8
248000000.0	102383913.9	102123547.2	102658893.3
249000000.0	102601571.8	102340756.8	102878707.3
250000000.0	102817714.3	102557131.3	103097718.7
251000000.0	103033359.2	102772675.3	103315932.3
252000000.0	103248584.2	102987266.4	103533352.9
253000000.0	103463476.8	103201020.5	103749985.3
254000000.0	103677091.9	103413956.6	103965834.1
255000000.0	103889785.1	103626079.3	104180904.0
256000000.0	104101671.7	103837392.9	104395199.6
257000000.0	104312560.1	104047902.0	104608725.5
258000000.0	104522438.8	104257611.0	104821486.3
259000000.0	104731519.1	104466524.3	105033486.4
260000000.0	104939835.2	104674646.3	105244730.3
261000000.0	105147425.5	104881981.4	105455222.5
262000000.0	105354231.4	105088533.8	105664967.3
263000000.0	105560257.5	105294307.8	105873969.2
264000000.0	105765963.4	105499307.7	106082232.4
265000000.0	105972742.8	105703537.7	106289761.2
266000000.0	106178783.6	105907002.0	106496559.9
267000000.0	106382797.8	106109704.7	106702632.7
268000000.0	106584948.4	106311650.1	106907983.7
269000000.0	106786342.4	106512842.1	107112617.2
270000000.0	106986984.0	106712971.5	107316537.3
271000000.0	107186877.1	106911257.4	107519747.9
272000000.0	107386025.9	107108789.6	107722253.3
273000000.0	107584434.3	107305572.0	107924057.3
274000000.0	107782106.4	107501608.7	108125164.0
275000000.0	107979046.0	107696903.6	108325577.3
276000000.0	108175257.1	107891460.7	108525301.1
277000000.0	108370743.6	108085283.7	108724339.3
278000000.0	108565509.4	108278376.7	108922695.8
279000000.0	108759558.2	108470743.4	109120358.4
280000000.0	108952894.0	108662387.7	109316423.3
281000000.0	109145895.7	108853313.3	109511805.0
282000000.0	109338629.4	109043524.1	109706507.1
283000000.0	109530669.3	109233023.8	109900533.4
284000000.0	109722019.0	109421816.1	110093887.6
285000000.0	109912682.3	109609904.8	110286573.4
286000000.0	110102662.7	109797293.4	110478594.4
287000000.0	110291964.0	109983985.6	110669954.3
288000000.0	110481034.7	110169985.1	110860656.5
289000000.0	110669729.3	110355295.5	111050704.8
290000000.0	110857762.3	110539920.3	111240102.5
291000000.0	111045137.2	110723863.1	111428853.3
292000000.0	111231857.6	110907127.4	111616960.6
293000000.0	111417926.9	111090051.2	111804427.8
294000000.0	111603348.5	111272962.6	111991258.4
295000000.0	111788125.9	111455211.9	112177455.7
296000000.0	111971031.3	111636802.8	112363023.2
297000000.0	112153006.5	111817738.5	112547964.3
298000000.0	112335068.2	111998022.4	112732282.1
299000000.0	112517443.8	112177657.9	112916321.7
300000000.0	112697514.3	112356648.3	113101940.3
301000000.0	112877470.5	112534997.0	113286958.4
302000000.0	113057837.7	112712707.2	113471668.5
303000000.0	113236520.8	112889782.2	113655845.9
304000000.0	113414583.0	113066225.2	113839434.2
305000000.0	113592027.5	113242039.5	114022436.3
306000000.0	113768857.7	113417228.3	114204855.0
307000000.0	113945076.5	113591794.8	114386693.2
308000000.0	114120687.2	113765742.1	114567953.7
309000000.0	114295693.0	113939073.4	114748967.4
310000000.0	114469214.8	114111791.8	114929920.7
311000000.0	114641854.6	114283900.5	115109457.7
312000000.0	114813890.7	114455402.4	115286717.5
313000000.0	114985326.2	114626300.6	115463412.5
314000000.0	115156164.3	114796598.3	115639545.5
315000000.0	115326707.3	114966298.4	115815119.3
316000000.0	115497068.0	115135403.9	115990136.9
317000000.0	115666504.8	115303917.9	116164601.0
318000000.0	115835147.7	115471843.2	116338514.4
319000000.0	116003206.6	115639182.9	116511879.9
320000000.0	116171993.6	115805939.8	116684700.3
321000000.0	116340140.2	115972116.9	116856978.3
322000000.0	116507028.8	116137717.0	117028716.5
323000000.0	116672577.3	116302743.1	117199917.8
324000000.0	116837172.1	116467198.0	117370584.7
325000000.0	117001750.2	116631084.4	117540719.9
326000000.0	117166209.5	116794405.4	117710326.1
327000000.0	117328627.4	116957163.5	117879405.8
328000000.0	117490483.2	117119361.7	118047961.7
329000000.0	117651780.0	117281002.7	118215996.3
330000000.0	117812937.5	117442089.2	118383512.2
331000000.0	117973623.9	117602624.0	118550511.9
332000000.0	118133763.0	117762561.6	118716997.9
333000000.0	118293357.5	117921904.9	118882972.7
334000000.0	118452410.2	118080704.0	119048438.8
335000000.0	118611589.6	118238961.6	119213398.7
336000000.0	118771367.1	118396680.3	119377854.8
337000000.0	118930618.4	118553862.8	119541809.5
338000000.0	119089346.0	118710511.7	119705265.2
339000000.0	119247552.4	118866629.6	119868224.4
340000000.0	119403559.7	119022219.0	120030689.4
341000000.0	119558999.6	119177282.6	120192662.5
342000000.0	119714326.9	119331822.8	120354146.1
343000000.0	119869135.4	119485842.3	120515142.5
344000000.0	120023427.7	119639343.5	120675654.0
345000000.0	120177206.1	119792328.9	120835682.9
346000000.0	120330473.3	119944801.0	120995231.5
347000000.0	120483231.6	120096762.2	121154302.0
348000000.0	120635483.6	120248215.2	121312896.7
349000000.0	120787231.6	120399162.2	121471017.8
350000000.0	120938478.1	120549605.7	121628667.5
351000000.0	121089225.4	120699548.1	121785848.0
352000000.0	121239476.1	120849099.2	121942561.4
353000000.0	121389232.4	120998907.1	122098810.0
354000000.0	121538506.4	121148226.1	122254595.9
355000000.0	121687718.9	121297058.7	122409921.1
356000000.0	121835987.0	121445407.0	122564787.9
357000000.0	121983879.8	121593273.5	122719198.4
358000000.0	122131642.1	121740660.4	122873154.5
359000000.0	122278929.3	121887570.0	123026658.5
360000000.0	122425743.8	122034004.6	123179712.3
361000000.0	122572087.8	122179966.5	123332318.0
362000000.0	122717963.4	122325457.9	123484477.7
363000000.0	122864307.1	122470481.0	123636193.2
364000000.0	123010031.9	122614539.7	123787466.8
365000000.0	123155154.7	122757723.1	123938300.3
366000000.0	123299818.6	122900440.8	124088695.7
367000000.0	123444025.8	123042695.3	124238655.0
368000000.0	123587778.4	123184488.6	124388180.2
369000000.0	123731078.5	123325822.9	124537273.1
370000000.0	123873553.6	123466700.3	124685935.8
371000000.0	124015192.4	123607123.0	124834170.0
372000000.0	124156382.8	123747093.1	124981977.8
373000000.0	124297126.8	123886612.8	125129361.0
374000000.0	124437426.5	124025684.0	125276321.4
375000000.0	124577284.0	124164309.0	125422861.0
376000000.0	124716701.2	124302489.7	125568981.6
377000000.0	124855680.4	124440228.3	125714685.1
378000000.0	124994223.4	124577526.8	125859973.2
379000000.0	125132332.3	124714387.1	126004847.7
380000000.0	125270009.2	124850811.5	126149310.6
381000000.0	125409216.5	124986801.8	126293363.5
382000000.0	125548137.7	125122360.0	126437008.3
383000000.0	125686638.9	125257488.2	126580246.7
384000000.0	125824356.8	125392188.4	126723080.4
385000000.0	125961642.2	125526462.4	126865511.3
386000000.0	126098511.4	125660070.8	127008405.1
387000000.0	126234966.2	125792694.7	127151352.6
388000000.0	126370550.8	125924893.8	127293901.5
389000000.0	126505229.4	126056670.1	127436053.4
390000000.0	126639497.4	126187967.1	127577810.1
391000000.0	126773477.6	126318735.0	127719173.1
392000000.0	126907706.6	126449084.9	127860144.1
393000000.0	127041534.6	126579018.6	128000724.7
394000000.0	127174963.5	126708337.1	128140916.4
395000000.0	127307994.9	126836652.1	128280721.0
396000000.0	127440630.7	126964553.0	128420140.0
397000000.0	127572872.7	127092041.5	128559175.0
398000000.0	127704722.5	127219119.5	128697827.4
399000000.0	127836182.1	127345788.8	128836099.0
400000000.0	127967253.2	127472051.3	128973991.3
401000000.0	128097937.4	127597908.7	129111505.7
402000000.0	128226841.6	127723362.8	129248643.8
403000000.0	128355305.8	127848415.4	129385407.3
404000000.0	128484000.2	127973068.3	129521797.4
405000000.0	128613076.7	128097323.3	129657815.9
406000000.0	128741774.9	128221182.1	129793464.1
407000000.0	128870096.3	128344646.5	129928743.6
408000000.0	128998042.8	128467718.2	130063655.8
409000000.0	129125091.1	128590398.9	130198202.3
410000000.0	129251120.5	128712690.4	130332384.5
411000000.0	129376775.7	128834594.2	130466203.8
412000000.0	129502504.5	128956112.3	130599661.6
413000000.0	129628982.4	129077246.2	130732759.6
414000000.0	129755094.3	129197997.6	130865499.0
415000000.0	129880686.9	129318368.2	130997881.3
416000000.0	130005008.9	129437818.1	131129907.9
417000000.0	130128750.6	129556807.3	131261580.2
418000000.0	130252129.3	129675418.1	131392899.7
419000000.0	130375146.7	129793652.1	131523867.7
420000000.0	130497527.6	129911511.0	131654485.5
421000000.0	130619365.5	130028996.3	131784754.7
422000000.0	130740846.8	130146109.7	131914676.6
423000000.0	130861269.4	130262852.7	132044252.4
424000000.0	130981335.0	130379227.0	132173483.6
425000000.0	131101045.0	130495234.2	132302371.6
426000000.0	131220401.2	130610875.8	132430917.6
427000000.0	131339404.9	130726153.4	132559123.1
428000000.0	131458057.7	130841068.6	132686989.2
429000000.0	131576361.1	130955622.9	132814517.5
430000000.0	131694316.6	131069817.8	132941709.1
431000000.0	131811925.8	131183654.9	133068565.3
432000000.0	131929190.1	131297135.8	133195087.6
433000000.0	132046111.0	131410261.9	133321277.1
434000000.0	132162689.9	131523034.8	133447135.2
435000000.0	132278928.4	131636350.8	133572705.0
436000000.0	132394827.9	131749330.1	133698016.5
437000000.0	132510389.8	131861964.7	133823000.3
438000000.0	132625615.5	131974256.1	133947657.7
439000000.0	132740506.6	132086205.7	134071989.8
440000000.0	132855064.5	132197814.9	134195998.0
441000000.0	132969290.4	132309085.2	134319683.4
442000000.0	133083186.0	132420018.1	134443047.4
443000000.0	133197217.1	132530614.9	134566091.1
444000000.0	133311208.3	132640877.2	134688815.7
445000000.0	133424874.8	132750806.2	134811222.6
446000000.0	133538218.1	132860403.5	134933312.7
447000000.0	133651239.4	132969670.4	135055087.5
448000000.0	133763940.1	133078608.3	135176548.0
449000000.0	133876321.6	133187218.6	135297695.5
450000000.0	133988385.2	133295502.7	135418531.1
451000000.0	134100132.3	133403461.9	135539056.0
452000000.0	134211564.1	133511097.7	135659271.5
453000000.0	134322681.9	133618411.3	135779178.5
454000000.0	134433487.2	133725404.2	135898778.4
455000000.0	134543981.1	133832077.5	136018072.2
456000000.0	134654165.0	133938432.8	136137061.2
457000000.0	134764040.2	134044471.3	136255746.3
458000000.0	134873607.9	134150194.4	136374128.9
459000000.0	134982869.5	134255603.3	136492210.0
460000000.0	135091826.1	134360699.4	136609990.7
461000000.0	135200479.0	134465483.9	136727472.2
462000000.0	135308829.6	134569958.2	136844655.5
463000000.0	135416879.0	134674123.5	136961541.9
464000000.0	135524628.5	134777981.1	137078132.3
465000000.0	135632079.3	134881532.3	137194427.9
466000000.0	135739232.6	134984778.4	137310429.7
467000000.0	135846089.7	135087720.5	137426138.9
468000000.0	135952651.7	135190360.1	137541556.6
469000000.0	136058920.0	135292698.2	137656683.7
470000000.0	136164895.6	135394736.2	137771521.5
471000000.0	136270579.7	135496475.3	137886070.9
472000000.0	136375973.6	135597916.7	138000333.0
473000000.0	136481078.5	135699061.6	138114308.8
474000000.0	136585895.5	135799911.2	138227999.5
475000000.0	136690425.7	135900466.8	138341406.0
476000000.0	136794670.4	136000729.5	138454529.5
477000000.0	136898630.6	136100700.6	138567370.8
478000000.0	137002307.7	136200381.2	138679931.2
479000000.0	137105702.6	136299772.5	138792211.5
480000000.0	137208816.5	136398875.7	138904212.8
481000000.0	137311650.5	136497692.0	139015936.1
482000000.0	137414205.9	136596222.4	139127382.5
483000000.0	137516483.6	136694468.3	139238552.9
484000000.0	137618484.9	136792430.6	139349448.3
485000000.0	137720210.8	136890110.7	139460069.8
486000000.0	137821662.4	136987509.5	139570418.3
487000000.0	137922840.8	137084628.3	139680494.8
488000000.0	138023747.1	137181468.2	139790300.3
489000000.0	138124382.4	137278030.3	139899835.7
490000000.0	138224747.8	137374315.6	140009102.1
491000000.0	138324844.3	137470325.4	140118100.4
492000000.0	138424673.0	137566060.8	140226831.6
493000000.0	138524235.0	137661522.7	140335296.6
494000000.0	138623531.3	137756697.9	140443496.4
495000000.0	138722563.0	137851555.2	140551431.9
496000000.0	138821331.1	137946142.1	140659104.1
497000000.0	138919836.7	138040459.9	140766513.9
498000000.0	139018080.8	138134509.5	140873662.3
499000000.0	139116064.4	138228292.0	140980550.2
500000000.0	139213788.5	138321808.6	141087178.5
501000000.0	139311254.2	138415060.2	141193548.1
502000000.0	139408462.5	138508047.9	141299660.0
503000000.0	139505414.4	138600772.8	141405515.0
504000000.0	139602110.9	138693235.9	141511114.2
505000000.0	139698552.9	138785438.2	141616458.3
506000000.0	139794741.6	138877380.7	141721548.3
507000000.0	139890677.8	138969064.6	141826385.1
508000000.0	139986362.6	139060490.7	141930969.6
509000000.0	140081796.9	139151660.1	142035302.7
510000000.0	140176981.7	139242573.9	142139385.2
511000000.0	140271917.9	139333233.0	142243218.1
512000000.0	140366606.6	139423638.4	142346802.2
513000000.0	140461048.7	139513791.1	142450138.4
514000000.0	140555245.2	139603692.1	142553227.5
515000000.0	140649196.9	139693342.5	142656070.5
516000000.0	140742904.8	139782743.1	142758668.1
517000000.0	140836370.0	139871894.9	142861021.4
518000000.0	140929593.2	139960799.0	142963131.0
519000000.0	141022663.3	140049456.2	143064997.8
520000000.0	141116046.9	140137867.5	143166622.8
521000000.0	141209193.1	140226034.0	143268006.7
522000000.0	141302102.9	140313956.5	143369150.4
523000000.0	141394777.1	140401636.0	143470054.6
524000000.0	141487216.7	140489073.4	143570720.4
525000000.0	141579422.5	140576269.7	143671148.4
526000000.0	141671395.5	140663225.7	143771339.5
527000000.0	141763136.4	140749942.5	143871294.5
528000000.0	141854646.3	140836421.0	143971014.2
529000000.0	141945925.9	140922662.0	144070499.5
530000000.0	142036976.2	141008666.4	144169751.1
531000000.0	142127798.0	141094435.3	144268624.5
532000000.0	142218392.1	141179969.5	144366967.7
533000000.0	142308759.5	141265269.8	144465082.2
534000000.0	142398900.9	141350337.2	144562968.7
535000000.0	142488817.2	141435172.6	144660628.0
536000000.0	142578509.3	141519776.9	144758060.9
537000000.0	142667978.0	141604150.9	144855268.2
538000000.0	142757224.2	141688295.5	144952250.6
539000000.0	142846248.5	141772211.6	145049008.9
540000000.0	142935052.0	141855900.1	145145543.9
541000000.0	143023635.4	141939361.8	145241856.4
542000000.0	143111999.5	142022597.6	145337947.0
543000000.0	143200145.2	142105608.3	145433816.5
544000000.0	143288073.2	142188394.9	145529465.8
545000000.0	143375784.4	142270958.1	145624895.4
546000000.0	143463279.6	142353298.8	145720106.3
547000000.0	143550559.5	142435417.8	145815099.1
548000000.0	143637624.9	142517316.0	145909874.5
549000000.0	143724476.8	142598994.2	146004433.3
550000000.0	143811115.7	142680453.3	146098776.2
551000000.0	143897542.6	142761694.0	146192904.0
552000000.0	143983758.1	142842717.1	146286817.3
553000000.0	144069763.2	142923523.6	146380516.9
554000000.0	144155558.4	143004114.2	146474003.5
555000000.0	144241144.7	143084489.6	146567277.9
556000000.0	144326522.8	143164650.8	146660340.6
557000000.0	144411693.4	143244598.6	146753192.5
558000000.0	144496657.3	143324333.6	146845834.2
559000000.0	144581415.2	143403856.8	146938266.4
560000000.0	144665967.9	143483168.8	147030489.9
561000000.0	144750316.2	143562270.6	147122505.3
562000000.0	144834460.7	143641162.8	147214313.4
563000000.0	144918402.3	143719846.2	147305914.7
564000000.0	145002141.6	143798321.7	147397310.1
565000000.0	145085679.4	143876590.0	147488500.1
566000000.0	145169016.4	143954651.8	147579485.5
567000000.0	145252153.3	144032507.9	147670266.9
568000000.0	145335090.9	144110159.2	147760845.0
569000000.0	145417829.9	144187606.2	147851220.5
570000000.0	145500370.9	144264849.9	147941394.0
571000000.0	145582714.8	144341890.9	148031366.3
572000000.0	145664862.2	144418730.0	148121137.9
573000000.0	145746813.7	144495367.9	148210709.5
574000000.0	145828570.2	144571805.4	148300081.9
575000000.0	145910132.3	144648043.2	148389255.6
576000000.0	145991500.7	144724082.1	148478231.2
577000000.0	146072676.1	144799922.7	148567009.6
578000000.0	146153659.1	144875565.8	148655591.2
579000000.0	146234450.5	144951012.1	148743976.7
580000000.0	146315051.0	145026262.3	148832166.8
581000000.0	146395650.9	145101317.2	148920162.1
